timestamp (ms),stabilizer.roll,stabilizer.pitch,stabilizer.yaw,motor.m1,motor.m2,motor.m3,motor.m4
19479,-1.1755874156951904,1.596178650856018,15.47826099395752,61505,41778,47595,57727
19489,-1.263519048690796,1.6008868217468262,15.525068283081055,60131,39129,60908,51606
19499,-1.3638803958892822,1.484218955039978,15.594806671142578,51543,54773,63133,36228
19509,-1.5712777376174927,1.3594532012939453,15.684370994567871,35673,60805,56955,45236
19519,-1.774577021598816,1.3035392761230469,15.661853790283203,46288,54984,50953,50392
19529,-1.8980947732925415,1.3290116786956787,15.591970443725586,58328,47252,45342,56269
19539,-2.0438308715820312,1.3429675102233887,15.569533348083496,62379,41218,52126,56270
19549,-2.1762804985046387,1.2220683097839355,15.610173225402832,56322,46947,63021,43942
19559,-2.350606679916382,0.9909939169883728,15.68618392944336,45747,56818,61987,37270
19569,-2.5208656787872314,0.8345299959182739,15.757972717285156,35791,57279,55673,49668
19579,-2.7560300827026367,0.7231050729751587,15.719440460205078,50872,48617,49057,56181
19589,-2.9348037242889404,0.6665688753128052,15.703730583190918,62496,39470,48453,58071
19599,-3.129535436630249,0.5563313961029053,15.738792419433594,59807,44639,60176,48805
19609,-3.2383008003234863,0.29264113306999207,15.782869338989258,52542,52578,59203,43365
19619,-3.3174004554748535,0.16955582797527313,15.777864456176758,37593,58881,60850,44198
19629,-3.3684091567993164,0.060797952115535736,15.752809524536133,46597,53329,50799,51305
19640,-3.402125835418701,0.08136580139398575,15.717720985412598,59433,52998,47094,55691
19649,-3.385593891143799,0.052829254418611526,15.704460144042969,62226,34723,58337,56055
19660,-3.31508731842041,-0.065867580473423,15.721872329711914,58794,45401,61750,43676
19670,-3.279350757598877,-0.19433902204036713,15.771671295166016,42031,59318,59525,40318
19680,-3.313117027282715,-0.41823434829711914,15.824030876159668,39408,57011,55404,50627
19690,-3.3213624954223633,-0.4776740074157715,15.780938148498535,53951,50207,47576,56755
19700,-3.3337206840515137,-0.5090439319610596,15.736278533935547,62304,41722,50617,57277
19710,-3.2935492992401123,-0.6299744844436646,15.724967956542969,60275,42336,60740,51076
19720,-3.3004965782165527,-0.8296000957489014,15.774201393127441,50057,55256,62693,36286
19730,-3.329535722732544,-1.050610899925232,15.822319984436035,35008,59475,59055,46396
19740,-3.34429931640625,-1.2448699474334717,15.8110933303833,44895,55493,44691,51050
19750,-3.27071213722229,-1.2561235427856445,15.707303047180176,59350,44846,49752,55873
19760,-3.1373469829559326,-1.2638556957244873,15.659421920776367,62278,38702,56446,54114
19769,-3.0480856895446777,-1.3768582344055176,15.705498695373535,58030,46430,61018,42935
19780,-2.9444656372070312,-1.5044103860855103,15.763211250305176,38059,59293,62005,36264
19789,-2.889651298522949,-1.5794373750686646,15.765701293945312,36620,54721,52144,49491
19800,-2.771099328994751,-1.560720682144165,15.674856185913086,53064,49009,45588,53807
19809,-2.660521984100342,-1.5229530334472656,15.596016883850098,61268,39540,50183,56967
19820,-2.5883259773254395,-1.4978049993515015,15.617133140563965,59883,39430,62304,46954
19830,-2.5077826976776123,-1.5918246507644653,15.66051959991455,45503,57153,60475,36198
19840,-2.490337610244751,-1.6757248640060425,15.642521858215332,39585,56195,56386,49677
19850,-2.3469624519348145,-1.6425734758377075,15.550265312194824,46872,51929,45902,52489
19860,-2.2388861179351807,-1.57838773727417,15.441465377807617,57981,48904,43777,56911
19870,-2.0923166275024414,-1.5890361070632935,15.399457931518555,61872,37776,56978,55426
19880,-1.8871004581451416,-1.6402446031570435,15.375057220458984,56069,46708,62172,36558
19889,-1.7461389303207397,-1.7155323028564453,15.425156593322754,56419,40884,61601,40935
19900,-1.6175625324249268,-1.7923630475997925,15.466598510742188,38627,51819,49508,50966
19910,-1.5539803504943848,-1.6925723552703857,15.394083023071289,53079,45047,47553,55866
19920,-1.4400039911270142,-1.6193389892578125,15.35053825378418,61789,36335,50441,56747
19930,-1.3530765771865845,-1.637215256690979,15.334632873535156,59679,47642,58291,47151
19939,-1.2641617059707642,-1.6930752992630005,15.320508003234863,60022,41701,57807,50742
19950,-1.2116655111312866,-1.7596423625946045,15.295418739318848,34268,56971,60888,45614
19960,-1.2054747343063354,-1.7351658344268799,15.259139060974121,47767,55223,41907,52570
19970,-1.1392943859100342,-1.6404316425323486,15.122854232788086,58919,44844,50928,56729
19980,-0.9745258092880249,-1.5037305355072021,15.016805648803711,61446,38178,56142,55637
19990,-0.8377169370651245,-1.4678856134414673,14.993029594421387,55508,51003,60646,39895
20000,-0.7077682614326477,-1.4961731433868408,14.96442985534668,37640,60178,60037,38753
20010,-0.59914231300354,-1.4837042093276978,14.955787658691406,39485,53177,49768,52110
20020,-0.4976956844329834,-1.388159990310669,14.814315795898438,54420,45479,49848,54677
20030,-0.373967707157135,-1.2224088907241821,14.731532096862793,61698,44519,46937,57530
20039,-0.25375983119010925,-1.2197723388671875,14.716205596923828,61025,42456,52338,57483
20050,-0.17400944232940674,-1.2157763242721558,14.715397834777832,41780,57010,60715,34251
20060,-0.15439845621585846,-1.1933764219284058,14.702195167541504,32662,56708,50126,50286
20070,-0.18674147129058838,-1.0900462865829468,14.5861177444458,43985,50293,51673,52981
20080,-0.11614830791950226,-0.9541787505149841,14.385878562927246,61280,46910,42149,56687
20091,-0.10006163269281387,-0.8539540767669678,14.297759056091309,62171,38570,58847,53190
20099,-0.1114548072218895,-0.8784835934638977,14.308016777038574,62337,40658,55015,54334
20110,-0.11244987696409225,-0.9574637413024902,14.286953926086426,33226,58885,58435,41406
20120,-0.08488747477531433,-0.8761033415794373,14.136548042297363,42299,50630,46334,49357
20130,-0.04500286281108856,-0.6506584882736206,13.967098236083984,55314,49188,42412,56170
20140,0.025750666856765747,-0.46779727935791016,13.862532615661621,60262,37010,58464,55600
20150,0.10025246441364288,-0.40439724922180176,13.79542064666748,57252,46574,59803,44248
20160,0.19439950585365295,-0.4067577123641968,13.7214994430542,44025,57321,60351,40483
20170,0.24646586179733276,-0.3081083297729492,13.596827507019043,34888,54481,57989,49562
20180,0.35363563895225525,-0.16228486597537994,13.465182304382324,48506,53385,42099,52688
20189,0.5029460191726685,-0.0019072400173172355,13.326683044433594,46034,56153,41280,50493
20200,0.7157422304153442,0.050303831696510315,13.204343795776367,60013,37071,59356,51838
20210,0.9430610537528992,0.014397102408111095,13.163164138793945,48952,53612,62945,33412
20219,1.0647923946380615,-0.007675917353481054,13.121536254882812,50696,49069,60384,43712
20231,1.1998664140701294,0.03397763520479202,12.998358726501465,43551,49556,41094,55213
20241,1.2902566194534302,0.13214483857154846,12.809505462646484,55037,43270,53446,54460
20249,1.305888056755066,0.2107253074645996,12.743045806884766,53145,46189,57127,55730
20259,1.279292106628418,0.20883846282958984,12.703124046325684,60697,46321,53002,56906
20269,1.2587285041809082,0.1581088751554489,12.596214294433594,57574,46221,60169,46192
20281,1.195446252822876,0.1838567703962326,12.504866600036621,39404,55192,53279,47027
20289,1.1279587745666504,0.28079429268836975,12.374712944030762,36439,56990,54815,44179
20299,1.100136160850525,0.4243370592594147,12.195464134216309,49548,54137,54319,54708
20309,1.0770845413208008,0.5167697668075562,12.066457748413086,60448,50906,54269,58376
20319,1.073264479637146,0.5830526351928711,11.989230155944824,60989,34053,60007,54048
20329,0.9833326935768127,0.5554949045181274,11.953990936279297,49689,55352,58900,42736
20339,0.9009190797805786,0.6272032260894775,11.85088062286377,39390,58893,54048,46575
20349,0.8375400900840759,0.7310738563537598,11.667319297790527,39267,56275,54360,49018
20361,0.821031928062439,0.8880079984664917,11.521708488464355,61107,33528,60733,55603
20369,0.6822432279586792,0.8706129789352417,11.4713716506958,61192,34991,61126,55906
20379,0.5199302434921265,0.78580641746521,11.489627838134766,58211,39938,60640,48665
20389,0.3801940679550171,0.7493793368339539,11.490339279174805,39118,59111,58722,44346
20399,0.2770014703273773,0.8044171929359436,11.352493286132812,38948,56443,52047,52125
20409,0.2713435888290405,0.7777106761932373,11.186051368713379,53167,54021,51843,52209
20419,0.3422105610370636,0.7541184425354004,11.12596607208252,62479,43118,57098,56416
20429,0.3839094638824463,0.6058497428894043,11.164985656738281,60919,44778,57057,52131
20439,0.40751540660858154,0.4677492678165436,11.195647239685059,49419,54962,61677,45331
20449,0.4494241774082184,0.5024693608283997,11.125965118408203,41159,57786,58714,43472
20461,0.5020978450775146,0.564675509929657,11.034245491027832,57053,45790,59394,56487
20469,0.5469125509262085,0.6227746605873108,11.012884140014648,58294,49485,58603,56169
20481,0.6354992985725403,0.5212754011154175,11.061895370483398,58454,49473,57183,46221
20489,0.7049366235733032,0.4527473449707031,11.079492568969727,58360,48703,55411,47731
20499,0.8858740329742432,0.3559289276599884,11.043438911437988,44869,58796,57958,44004
20509,0.9691495895385742,0.426416277885437,10.968037605285645,40609,55580,55998,48917
20519,1.0850456953048706,0.5296773314476013,10.929121971130371,50629,53614,55598,50501
20529,1.2389880418777466,0.5739811658859253,10.978636741638184,61067,48681,55205,56547
20539,1.383742332458496,0.5600367188453674,11.080999374389648,60546,40380,59298,48120
20549,1.5151293277740479,0.571610689163208,11.143892288208008,47667,53961,59920,40335
20559,1.6972323656082153,0.6111652255058289,11.1629638671875,36081,57478,54369,42006
20569,1.767683744430542,0.7441234588623047,11.185425758361816,45996,50587,55234,51195
20581,1.8498492240905762,0.8401208519935608,11.220486640930176,62210,35272,59793,53585
20589,1.9444646835327148,0.8190400004386902,11.316468238830566,62523,37235,59125,52510
20599,1.963379979133606,0.7689406871795654,11.46944522857666,55622,50724,58816,45442
20609,2.0581796169281006,0.787244439125061,11.534485816955566,40417,57278,58572,42703
20619,2.1592795848846436,0.8810567259788513,11.504664421081543,42982,53255,55226,47346
20629,2.146073818206787,0.9019426703453064,11.558011054992676,52341,49686,50813,53532
20639,2.192013740539551,0.895935595035553,11.674570083618164,61125,42117,56274,54309
20649,2.307257890701294,0.8215189576148987,11.812767028808594,58735,44152,57431,47262
20659,2.451749086380005,0.7564293146133423,11.912909507751465,47910,52743,59538,44095
20669,2.549391031265259,0.7603633999824524,11.962668418884277,43017,52030,53831,45014
20679,2.6337969303131104,0.7653345465660095,12.023662567138672,43431,51542,53799,50068
20689,2.6540238857269287,0.757666289806366,12.131534576416016,57486,48739,52798,54293
20699,2.6806042194366455,0.7110426425933838,12.329845428466797,60557,40283,57537,49919
20709,2.710167169570923,0.6940621137619019,12.474509239196777,53629,47183,61925,38807
20719,2.747044086456299,0.7021705508232117,12.584443092346191,43851,55888,58420,43171
20729,2.7333106994628906,0.7081857919692993,12.670461654663086,41703,54562,54832,46047
20739,2.8151309490203857,0.7303065061569214,12.772062301635742,55175,51052,54762,53867
20750,2.8158717155456543,0.7081000208854675,12.929327964782715,62440,46780,53549,53072
20759,2.9838790893554688,0.5654284954071045,13.087943077087402,61984,46525,58337,43418
20770,2.8991990089416504,0.5824455618858337,13.272143363952637,50175,55222,61528,41636
20779,3.018256902694702,0.6257973909378052,13.38176441192627,40234,57415,58261,43081
20789,3.0808801651000977,0.7395139336585999,13.500185012817383,49153,48481,57006,50709
20799,3.1069180965423584,0.8016795516014099,13.66626262664795,60839,49500,54673,56230
20809,3.1817195415496826,0.7641237378120422,13.848115921020508,62635,43941,55576,48875
20819,3.269014835357666,0.698370099067688,14.035253524780273,56854,50088,60195,42525
20829,3.378101348876953,0.6931243538856506,14.19837474822998,42108,56780,58531,43056
20839,3.4728333950042725,0.7791168093681335,14.3145112991333,44179,52848,56530,46755
20849,3.5344576835632324,0.8463759422302246,14.452543258666992,56883,47732,53739,53551
20859,3.629711389541626,0.7820309400558472,14.659543991088867,61542,38678,59433,54753
20869,3.586280345916748,0.7647152543067932,14.879410743713379,60280,40352,61175,45380
20879,3.600834608078003,0.744063138961792,15.074846267700195,48897,54820,59704,43231
20889,3.558025598526001,0.7372340559959412,15.186030387878418,40027,55342,55901,45906
20899,3.584144115447998,0.8429063558578491,15.296835899353027,52817,49690,53275,50645
20909,3.5880651473999023,0.8178720474243164,15.50033187866211,60832,47437,57216,53946
20919,3.5528111457824707,0.797396719455719,15.72083854675293,62490,42723,59938,49402
20929,3.5360963344573975,0.7467045187950134,15.943883895874023,55243,49658,62148,44356
20939,3.531388282775879,0.7071585655212402,16.071044921875,42438,55291,58905,42602
20949,3.453477621078491,0.7397127747535706,16.198444366455078,42984,54600,56563,47258
20959,3.3781888484954834,0.8077753782272339,16.316984176635742,57536,46002,51741,53932
20969,3.346801996231079,0.696086049079895,16.5007381439209,61936,42267,58067,52935
20979,3.3190419673919678,0.5550342798233032,16.67157745361328,58684,44415,59395,45987
20989,3.198544502258301,0.5089556574821472,16.836458206176758,50136,52957,60110,44301
20999,3.2129695415496826,0.4304238557815552,16.904399871826172,41027,56470,52936,47158
21009,3.162428379058838,0.48574644327163696,16.95701789855957,49595,52566,55783,51652
21019,3.017181634902954,0.5148997902870178,17.08544158935547,60384,43724,57770,53419
21029,2.854560613632202,0.4687349498271942,17.269264221191406,62639,37598,60281,47672
21040,2.726745128631592,0.375689297914505,17.482181549072266,54218,52741,59976,45604
21049,2.5238590240478516,0.3487299978733063,17.565265655517578,36075,58528,56565,44023
21059,2.4924397468566895,0.39261382818222046,17.556310653686523,46411,51702,57359,52507
21069,2.3636531829833984,0.37435606122016907,17.627765655517578,59402,45352,52729,56344
21079,2.1815102100372314,0.2798914611339569,17.794986724853516,63394,40197,56216,56161
21089,2.021167039871216,0.07312992215156555,17.94260025024414,56994,47485,63458,42224
21099,1.8437029123306274,0.02302885614335537,18.076475143432617,46891,55860,62512,40120
21109,1.6661453247070312,0.07122796773910522,18.15774154663086,42765,55866,57165,46437
21119,1.5830174684524536,0.12971995770931244,18.21099853515625,51075,53278,54830,53463
21129,1.444319486618042,0.1712167114019394,18.279512405395508,62838,44727,53583,55575
21139,1.426454782485962,0.06038789451122284,18.4257755279541,61912,42535,59833,49114
21149,1.3395527601242065,0.016508955508470535,18.56422233581543,56715,49554,62050,42024
21159,1.2372816801071167,-0.0283779539167881,18.67458724975586,42774,57957,57748,45101
21169,1.2528058290481567,0.016609789803624153,18.679637908935547,45138,55559,53462,47119
21179,1.2061831951141357,0.03964487463235855,18.749650955200195,59407,49070,55012,56253
21189,1.0894659757614136,-0.03519100323319435,18.856557846069336,62342,41267,58652,53192
21199,0.921916663646698,-0.16412070393562317,18.99061393737793,58876,41134,63066,47078
21209,0.7161083817481995,-0.2056117057800293,19.121658325195312,44419,55101,58825,46528
21219,0.5317744612693787,-0.19485923647880554,19.161134719848633,44032,55066,56441,49750
21229,0.3132357597351074,-0.1699931025505066,19.21668243408203,52839,49431,58072,51497
21239,0.1504625827074051,-0.21233299374580383,19.29895782470703,62696,43965,57187,55020
21249,-0.06828392297029495,-0.3333311378955841,19.451438903808594,62529,39686,56935,49194
21259,-0.21555578708648682,-0.5744897723197937,19.57710075378418,51303,53806,56648,43181
21269,-0.30933958292007446,-0.7054623961448669,19.58297348022461,43880,56106,57481,44205
21279,-0.45584264397621155,-0.7427686452865601,19.64371109008789,47816,55341,56042,49181
21289,-0.5540906190872192,-0.8063583970069885,19.72208595275879,59802,42481,56812,54981
21299,-0.777801513671875,-0.9746662378311157,19.87270736694336,62568,41538,56754,52265
21309,-0.8384489417076111,-1.1915671825408936,19.984485626220703,58213,42564,60758,45690
21319,-0.988551914691925,-1.330422043800354,20.065473556518555,46008,53997,59427,43212
21329,-1.1524688005447388,-1.3360158205032349,20.100955963134766,40051,55270,54312,47508
21339,-1.298896312713623,-1.3442703485488892,20.149768829345703,53138,51753,54909,51744
21349,-1.4376726150512695,-1.3461328744888306,20.243576049804688,62752,40021,55751,53852
21359,-1.535322904586792,-1.4938361644744873,20.387601852416992,61046,42383,60954,45792
21369,-1.6418344974517822,-1.5743842124938965,20.46942138671875,50877,51446,61470,43267
21379,-1.7973313331604004,-1.6201094388961792,20.492538452148438,38939,54406,54679,49017
21389,-1.9534823894500732,-1.6752686500549316,20.48902130126953,46604,50679,57585,48993
21399,-2.0543782711029053,-1.690168023109436,20.571142196655273,60108,42656,51268,55223
21409,-2.1131584644317627,-1.8667938709259033,20.682376861572266,63204,42399,53553,54084
21419,-2.141357898712158,-2.1339950561523438,20.753358840942383,57628,43503,62207,43347
21429,-2.177622079849243,-2.239692449569702,20.821441650390625,42408,54726,59572,44129
21439,-2.238804340362549,-2.183581590652466,20.812965393066406,44507,52493,57182,47231
21449,-2.267765760421753,-2.1306004524230957,20.86832618713379,51771,49789,55776,53967
21459,-2.237253427505493,-2.128075122833252,20.890108108520508,62766,43610,54557,54263
21469,-2.1581389904022217,-2.170473575592041,20.96974754333496,61677,39579,58146,43772
21479,-2.042083501815796,-2.2702934741973877,21.05910873413086,53927,52691,62056,37163
21489,-1.9150594472885132,-2.1925032138824463,21.086708068847656,38488,57802,53544,41067
21499,-1.766868233680725,-2.079773187637329,21.055023193359375,49324,54871,52384,52795
21509,-1.6018446683883667,-1.9908491373062134,21.053918838500977,59447,39492,56018,55995
21519,-1.520691156387329,-2.0150086879730225,21.181148529052734,62878,41288,59410,50302
21529,-1.4202258586883545,-2.015317916870117,21.30785369873047,56370,48091,60212,40371
21539,-1.3260712623596191,-1.9388833045959473,21.345476150512695,42006,57888,58695,43494
21549,-1.193788766860962,-1.7680089473724365,21.331987380981445,41263,56540,53643,45663
21559,-1.0534710884094238,-1.645111322402954,21.311613082885742,56098,41503,57392,53900
21569,-1.018573522567749,-1.5823986530303955,21.4060115814209,63058,40868,56055,55129
21579,-0.9784529209136963,-1.5881675481796265,21.521198272705078,59867,40719,61320,45741
21589,-0.95096355676651,-1.582600474357605,21.567874908447266,48679,55360,59285,38698
21599,-0.8752093315124512,-1.4723730087280273,21.54835319519043,39496,57194,54979,42861
21609,-0.8171499967575073,-1.2808325290679932,21.522994995117188,50998,50021,53520,50605
21619,-0.7364358901977539,-1.1993489265441895,21.55520248413086,59827,45221,52449,55875
21629,-0.6792924404144287,-1.1553946733474731,21.601076126098633,62071,38971,59939,49631
21639,-0.6112939119338989,-1.1338218450546265,21.69361686706543,56770,45394,62905,40823
21649,-0.570480227470398,-1.081299901008606,21.75404930114746,42885,57580,57817,42561
21659,-0.5136209726333618,-0.8192448616027832,21.691577911376953,42138,55348,51943,46813
21669,-0.3663105070590973,-0.690838634967804,21.676103591918945,54575,49454,56089,53347
21679,-0.28913116455078125,-0.5202140212059021,21.7029972076416,63608,35853,56758,54221
21689,-0.18488851189613342,-0.5022521018981934,21.828693389892578,60505,41419,62133,40564
21699,-0.11282451450824738,-0.43049994111061096,21.8886661529541,45835,57206,57175,45171
21709,-0.02679319866001606,-0.3093918561935425,21.826196670532227,38216,55167,56324,45493
21719,0.030629124492406845,-0.15527641773223877,21.799551010131836,50413,48486,54428,52953
21729,0.06565652787685394,-0.11256849020719528,21.837610244750977,63495,40688,48568,56132
21739,0.10554710775613785,-0.19762590527534485,21.918249130249023,61649,40383,60733,49599
21749,0.12296097725629807,-0.2534663677215576,21.993488311767578,53708,51266,62568,35789
21759,0.15560884773731232,-0.1354593187570572,21.995609283447266,40346,57176,58667,42239
21769,0.19242127239704132,0.06683363765478134,21.951574325561523,46099,51749,57693,49010
21779,0.21246303617954254,0.23521828651428223,21.941164016723633,58953,50050,48833,54753
21789,0.33877551555633545,0.29556044936180115,21.960609436035156,62849,42383,56886,52613
21799,0.4756188690662384,0.3069100081920624,22.032835006713867,58199,45325,62480,40118
21809,0.5368973016738892,0.37231355905532837,22.037696838378906,51051,54867,60189,38777
21819,0.5888791084289551,0.5835703611373901,21.98565101623535,40038,55115,50958,46731
21829,0.6694291234016418,0.7842005491256714,21.929340362548828,49578,48989,55725,52373
21839,0.711027204990387,0.922071635723114,21.949934005737305,62120,40644,55759,56081
21849,0.7562551498413086,1.006413221359253,21.970190048217773,61786,38965,60311,46649
21859,0.8237131834030151,1.0144296884536743,22.007766723632812,52776,51960,60557,44523
21869,0.8859402537345886,1.0854032039642334,21.9638729095459,39495,57763,52400,44845
21879,0.9481802582740784,1.1874719858169556,21.89048194885254,42325,52287,55149,45720
21889,0.9986876845359802,1.2931004762649536,21.877819061279297,60637,41642,54929,53729
21899,1.0337352752685547,1.261346697807312,21.94318389892578,61938,42177,56572,52450
21909,1.049184799194336,1.2270780801773071,21.97444725036621,56058,43117,62609,40867
21919,0.9996863603591919,1.2454394102096558,21.978591918945312,42690,57248,55744,41407
21929,0.9643074870109558,1.3142104148864746,21.90285873413086,38508,53966,52409,47824
21939,0.9183948636054993,1.4006597995758057,21.816484451293945,55028,44918,56053,53580
21949,0.8366813659667969,1.3910080194473267,21.824283599853516,62129,41579,52650,55617
21959,0.7600652575492859,1.322503685951233,21.847341537475586,60635,38998,61695,47671
21969,0.6186480522155762,1.2776639461517334,21.867216110229492,48867,49164,62586,39865
21979,0.4386310577392578,1.36562180519104,21.815868377685547,41854,56353,55074,45838
21989,0.3079613745212555,1.4725900888442993,21.73176383972168,44064,55965,50246,48101
21999,0.27858224511146545,1.5834600925445557,21.661893844604492,59877,46008,56475,56489
22009,0.2156236618757248,1.5590229034423828,21.663631439208984,62757,40411,57929,50345
22019,0.1864386647939682,1.524510145187378,21.693418502807617,57232,46369,61913,40526
22029,0.16430272161960602,1.5043931007385254,21.646860122680664,42454,57638,53111,47028
22039,0.12477321922779083,1.517634391784668,21.52737045288086,42033,51200,54090,47717
22049,0.09187263995409012,1.5498522520065308,21.479841232299805,53511,49059,55615,52956
22059,0.02894432283937931,1.538983702659607,21.486289978027344,63149,38798,55627,54736
22069,-0.02366379089653492,1.4571373462677002,21.51688003540039,60858,37852,61668,46079
22079,-0.08552547544240952,1.3792377710342407,21.549074172973633,45692,55389,60148,42161
22089,-0.14919014275074005,1.4475253820419312,21.451581954956055,41276,56825,54312,46628
22099,-0.15517765283584595,1.4631757736206055,21.35186004638672,50567,53034,54998,50615
22109,-0.13062763214111328,1.4253489971160889,21.34184455871582,61389,46942,50524,57237
22119,-0.12834037840366364,1.2903896570205688,21.32509422302246,62865,41623,59690,50644
22129,-0.16098865866661072,1.10280179977417,21.37775993347168,56674,48748,62023,37452
22139,-0.17549839615821838,1.035599946975708,21.377473831176758,40409,58425,58836,43596
22149,-0.19851237535476685,1.0775634050369263,21.253116607666016,39471,56024,49292,48622
22159,-0.24643108248710632,1.0934866666793823,21.15216064453125,56529,45829,58461,55764
22170,-0.3090062439441681,0.9742095470428467,21.186708450317383,62773,42395,58850,52830
22179,-0.38622525334358215,0.885827362537384,21.22742462158203,60625,44232,60181,46403
22189,-0.4188670814037323,0.7826976180076599,21.192237854003906,46766,57204,59313,44290
22199,-0.4666818380355835,0.7411860227584839,21.111547470092773,39742,56425,51931,47233
22209,-0.4557347297668457,0.7554416656494141,21.007431030273438,51259,52060,55767,51934
22219,-0.5044494271278381,0.6690489053726196,20.99009132385254,62250,46340,51087,57131
22229,-0.5896961092948914,0.5187134742736816,21.006181716918945,61962,40087,62333,50374
22239,-0.6673780679702759,0.34052392840385437,21.027990341186523,52207,46027,61390,44378
22249,-0.7642204761505127,0.21574363112449646,20.977270126342773,42781,56499,57476,48795
22259,-0.82307368516922,0.14393936097621918,20.866111755371094,45013,53605,51392,51087
22269,-0.8284199237823486,-0.01874246820807457,20.778697967529297,57674,48892,56029,56462
22279,-0.8410757780075073,-0.1873563528060913,20.779272079467773,63193,42668,55702,53336
22289,-0.8155516982078552,-0.37174931168556213,20.810501098632812,58713,40971,62775,46567
22299,-0.8729235529899597,-0.627982497215271,20.784252166748047,48513,57334,58595,42787
22309,-0.8378642201423645,-0.7387784719467163,20.680736541748047,40745,54445,54943,50941
22319,-0.829064130783081,-0.8570379614830017,20.615833282470703,53452,52486,52600,57302
22329,-0.780187726020813,-1.0148807764053345,20.572044372558594,62580,42141,58674,55614
22339,-0.7606021761894226,-1.2892838716506958,20.624147415161133,62192,41198,60351,49462
22349,-0.7189594507217407,-1.5443131923675537,20.6322078704834,55434,49616,59620,44215
22359,-0.6507715582847595,-1.550864577293396,20.536169052124023,41060,57473,56683,46801
22369,-0.5890632271766663,-1.6593916416168213,20.431446075439453,44882,56289,52134,49690
22379,-0.5108386278152466,-1.7446128129959106,20.32381820678711,57733,49759,55938,57535
22389,-0.5053573250770569,-1.9197571277618408,20.31299591064453,62539,39197,61079,53690
22399,-0.5236450433731079,-2.0888125896453857,20.3950252532959,58867,40283,62060,45159
22409,-0.5418212413787842,-2.228764295578003,20.380168914794922,47598,57461,54845,48200
22419,-0.48949241638183594,-2.348421573638916,20.244720458984375,37836,57658,54722,49204
22429,-0.41645005345344543,-2.2630038261413574,20.09367561340332,53045,49248,56665,53519
22439,-0.41663607954978943,-2.3423681259155273,20.097360610961914,62076,44327,56438,55292
22449,-0.4414708614349365,-2.5228283405303955,20.12152099609375,61766,41436,59642,50145
22459,-0.4317501187324524,-2.698765516281128,20.112167358398438,54292,50316,60357,43652
22469,-0.37686148285865784,-2.7645316123962402,20.036691665649414,39002,57610,56505,45528
22479,-0.37149450182914734,-2.7426421642303467,19.91874885559082,46453,54840,54421,50249
22489,-0.29059651494026184,-2.7057836055755615,19.837610244750977,58189,49674,52630,55522
22499,-0.2176797091960907,-2.809105157852173,19.816423416137695,62715,42277,56496,54127
22509,-0.17458829283714294,-2.953307867050171,19.850692749023438,59901,41335,59979,45169
22519,-0.08991596847772598,-3.0143754482269287,19.82326889038086,42246,58884,56667,45493
22529,0.06740029156208038,-2.913381814956665,19.665264129638672,42596,56648,51547,43726
22539,0.18338730931282043,-2.884490966796875,19.57958984375,50990,54055,54509,53312
22549,0.2719991207122803,-2.8732032775878906,19.521718978881836,61938,42141,53490,56838
22559,0.35559386014938354,-2.9620814323425293,19.539342880249023,61336,35185,62480,45827
22569,0.39773908257484436,-3.0374276638031006,19.58734893798828,49352,54156,58867,42955
22579,0.47764256596565247,-3.014589548110962,19.517379760742188,39267,57284,55934,44400
22589,0.5881440043449402,-2.881222724914551,19.36745262145996,46338,54571,50049,48581
22599,0.7393180727958679,-2.811310291290283,19.30379295349121,59463,46387,55753,55607
22609,0.8318381905555725,-2.8433234691619873,19.3292179107666,62793,39942,55451,53617
22619,0.9108620285987854,-2.932128667831421,19.35021209716797,56368,45597,59344,42744
22629,1.0275827646255493,-2.8601937294006348,19.29004669189453,43602,56643,60164,39907
22639,1.1819616556167603,-2.675605297088623,19.181373596191406,39280,57485,52727,45067
22649,1.304170846939087,-2.485614538192749,19.08588218688965,53265,51868,53096,54861
22659,1.4247993230819702,-2.378417730331421,19.04328727722168,61659,43497,55558,54743
22669,1.4972044229507446,-2.3133370876312256,19.057714462280273,59776,41228,59441,48120
22679,1.583998441696167,-2.2073864936828613,19.019105911254883,53746,52800,60709,39387
22689,1.7034281492233276,-1.9903658628463745,18.943513870239258,40677,57822,53809,46269
22699,1.7984713315963745,-1.8243545293807983,18.803924560546875,42786,58233,52682,48080
22709,1.953847885131836,-1.5898452997207642,18.70128631591797,58062,46969,53799,54687
22719,2.0691680908203125,-1.5204473733901978,18.695119857788086,62412,38423,57987,52521
22729,2.1090087890625,-1.466512680053711,18.713626861572266,58186,43049,59489,44518
22739,2.119396686553955,-1.3805816173553467,18.669404983520508,39710,59293,58019,43923
22749,2.1153621673583984,-1.1893874406814575,18.54153823852539,39924,56758,51381,47848
22759,2.1187031269073486,-0.9899531602859497,18.446685791015625,55324,48203,56078,55179
22769,2.103377103805542,-0.9175809025764465,18.41571807861328,61409,44438,52976,57802
22779,2.069206714630127,-0.8795307278633118,18.405101776123047,60882,39599,61787,47386
22789,2.000410318374634,-0.8099172711372375,18.392887115478516,47042,54983,60609,41320
22799,1.9181300401687622,-0.6356152892112732,18.301321029663086,40446,55670,56104,44551
22809,1.835257887840271,-0.3892388939857483,18.19900131225586,47750,54573,54857,52415
22819,1.7546368837356567,-0.19133296608924866,18.107393264770508,60101,45771,51875,57218
